ensembl_gene_id,gene_symbol,entrez_id,description,rbpworld_family,species,common_name,group,neurons,genome_mb,cell_types,data_source,protein_type,is_canonical
ENSG00000066084,DIP2B,57609,disco interacting protein 2 homolog B,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000066279,ASPM,259266,abnormal spindle microtubule assembly,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000066557,LRRC40,55631,leucine rich repeat containing 40,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000066651,TRMT11,60487,tRNA methyltransferase 11 homolog,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000066654,THUMPD1,55623,THUMP domain containing 1,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000067048,DDX3Y,8653,DEAD-box helicase 3 Y-linked,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000067225,PKM,5315,pyruvate kinase M1/2,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000067248,DHX29,54505,DExH-box helicase 29,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000067334,DNTTIP2,30836,deoxynucleotidyltransferase terminal interacting protein 2,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000067369,TP53BP1,7158,tumor protein p53 binding protein 1,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000067533,RRP15,51018,ribosomal RNA processing 15 homolog,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000067596,DHX8,1659,DEAH-box helicase 8,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000067704,IARS2,55699,"isoleucyl-tRNA synthetase 2, mitochondrial",,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000067900,ROCK1,6093,Rho associated coiled-coil containing protein kinase 1,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000068097,HEATR6,63897,HEAT repeat containing 6,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000068120,COASY,80347,Coenzyme A synthase,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000068383,INPP5A,3632,inositol polyphosphate-5-phosphatase A,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000068394,GPKOW,27238,G-patch domain and KOW motifs,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000068438,FTSJ1,24140,FtsJ RNA 2'-O-methyltransferase 1,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000068654,POLR1A,25885,RNA polymerase I subunit A,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000068784,SRBD1,55133,S1 RNA binding domain 1,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000068796,KIF2A,3796,kinesin family member 2A,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000068878,PSME4,23198,proteasome activator subunit 4,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000069248,NUP133,55746,nucleoporin 133,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000069275,NUCKS1,64710,nuclear casein kinase and cyclin dependent kinase substrate 1,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000069329,VPS35,55737,VPS35 retromer complex component,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000070047,PHRF1,57661,PHD and ring finger domains 1,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000070061,ELP1,8518,elongator complex protein 1,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000070087,PFN2,5217,profilin 2,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000070366,SMG6,23293,SMG6 nonsense mediated mRNA decay factor,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000070495,JMJD6,23210,"jumonji domain containing 6, arginine demethylase and lysine hydroxylase",,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000070669,ASNS,440,asparagine synthetase (glutamine-hydrolyzing),,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000070756,PABPC1,26986,poly(A) binding protein cytoplasmic 1,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000070814,TCOF1,6949,treacle ribosome biogenesis factor 1,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000070950,RAD18,56852,RAD18 E3 ubiquitin protein ligase,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000071054,MAP4K4,9448,mitogen-activated protein kinase kinase kinase kinase 4,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000071082,RPL31,6160,ribosomal protein L31,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000071127,WDR1,9948,WD repeat domain 1,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000071462,BUD23,114049,BUD23 rRNA methyltransferase and ribosome maturation factor,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000071626,DAZAP1,26528,DAZ associated protein 1,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000071655,MBD3,53615,methyl-CpG binding domain protein 3,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000071794,HLTF,6596,helicase like transcription factor,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000071859,FAM50A,9130,family with sequence similarity 50 member A,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000071894,CPSF1,29894,cleavage and polyadenylation specific factor 1,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000072110,ACTN1,87,actinin alpha 1,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000072274,TFRC,7037,transferrin receptor,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000072364,AFF4,27125,AF4/FMR2 family member 4,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000072501,SMC1A,8243,structural maintenance of chromosomes 1A,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000072506,HSD17B10,3028,hydroxysteroid 17-beta dehydrogenase 10,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000072682,P4HA2,8974,prolyl 4-hydroxylase subunit alpha 2,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000072756,TRNT1,51095,tRNA nucleotidyl transferase 1,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000072778,ACADVL,37,acyl-CoA dehydrogenase very long chain,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000072858,SIDT1,54847,SID1 transmembrane family member 1,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000073111,MCM2,4171,minichromosome maintenance complex component 2,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000073536,NLE1,54475,notchless homolog 1,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000073578,SDHA,6389,succinate dehydrogenase complex flavoprotein subunit A,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000073712,FERMT2,10979,fermitin family member 2,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000073792,IGF2BP2,10644,insulin like growth factor 2 mRNA binding protein 2,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000073969,NSF,4905,"N-ethylmaleimide sensitive factor, vesicle fusing ATPase",,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000074054,CLASP1,23332,cytoplasmic linker associated protein 1,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000074071,MRPS34,65993,mitochondrial ribosomal protein S34,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000074356,NCBP3,55421,nuclear cap binding subunit 3,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000074590,NUAK1,9891,NUAK family kinase 1,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000074695,LMAN1,3998,"lectin, mannose binding 1",,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000074696,HACD3,51495,3-hydroxyacyl-CoA dehydratase 3,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000074755,ZZEF1,23140,zinc finger ZZ-type and EF-hand domain containing 1,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000074800,ENO1,2023,enolase 1,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000075151,EIF4G3,8672,eukaryotic translation initiation factor 4 gamma 3,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000075218,GTSE1,51512,G2 and S-phase expressed 1,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000075239,ACAT1,38,acetyl-CoA acetyltransferase 1,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000075292,ZNF638,27332,zinc finger protein 638,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000075413,MARK3,4140,microtubule affinity regulating kinase 3,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000075420,FNDC3B,64778,fibronectin type III domain containing 3B,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000075539,FRYL,285527,FRY like transcription coactivator,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000075568,TMEM131,23505,transmembrane protein 131,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000075618,FSCN1,6624,fascin actin-bundling protein 1,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000075702,WDR62,284403,WD repeat domain 62,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000075785,RAB7A,7879,"RAB7A, member RAS oncogene family",,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000075856,SART3,9733,"spliceosome associated factor 3, U4/U6 recycling protein",,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000075914,EXOSC7,23016,exosome component 7,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000075975,MKRN2,23609,makorin ring finger protein 2,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000076003,MCM6,4175,minichromosome maintenance complex component 6,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000076043,REXO2,25996,RNA exonuclease 2,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000076053,RBM7,10179,RNA binding motif protein 7,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000076067,RBMS2,5939,RNA binding motif single stranded interacting protein 2,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000076108,BAZ2A,11176,bromodomain adjacent to zinc finger domain 2A,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000076201,PTPN23,25930,protein tyrosine phosphatase non-receptor type 23,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000076382,SPAG5,10615,sperm associated antigen 5,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000076650,GPATCH1,55094,G-patch domain containing 1,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000076770,MBNL3,55796,muscleblind like splicing regulator 3,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000076924,XAB2,56949,XPA binding protein 2,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000076928,ARHGEF1,9138,Rho guanine nucleotide exchange factor 1,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000077097,TOP2B,7155,DNA topoisomerase II beta,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000077147,TM9SF3,56889,transmembrane 9 superfamily member 3,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000077235,GTF3C1,2975,general transcription factor IIIC subunit 1,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000077312,SNRPA,6626,small nuclear ribonucleoprotein polypeptide A,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000077348,EXOSC5,56915,exosome component 5,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000077380,DYNC1I2,1781,dynein cytoplasmic 1 intermediate chain 2,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000077549,CAPZB,832,capping actin protein of muscle Z-line subunit beta,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000078070,MCCC1,56922,methylcrotonoyl-CoA carboxylase 1,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000078269,SYNJ2,8871,synaptojanin 2,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000078328,RBFOX1,54715,RNA binding fox-1 homolog 1,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000078618,NRDC,4898,nardilysin convertase,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000078687,TNRC6C,57690,trinucleotide repeat containing adaptor 6C,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000078814,MYH7B,57644,myosin heavy chain 7B,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000079134,THOC1,9984,THO complex 1,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000079246,XRCC5,7520,X-ray repair cross complementing 5,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000079313,REXO1,57455,RNA exonuclease 1 homolog,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000079332,SAR1A,56681,secretion associated Ras related GTPase 1A,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000079785,DDX1,1653,DEAD-box helicase 1,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000079819,EPB41L2,2037,erythrocyte membrane protein band 4.1 like 2,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000079974,RABL2B,11158,"RAB, member of RAS oncogene family like 2B",,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000080007,DDX43,55510,DEAD-box helicase 43,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000080345,RIF1,55183,replication timing regulatory factor 1,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000080503,SMARCA2,6595,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2",,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000080603,SRCAP,10847,Snf2 related CREBBP activator protein,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000080608,PUM3,9933,pumilio RNA binding family member 3,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000080802,CNOT4,4850,CCR4-NOT transcription complex subunit 4,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000080824,HSP90AA1,3320,heat shock protein 90 alpha family class A member 1,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000081177,EXD2,55218,exonuclease 3'-5' domain containing 2,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000082068,WDR70,55100,WD repeat domain 70,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000082153,BZW1,9689,basic leucine zipper and W2 domains 1,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000082515,MRPL22,29093,mitochondrial ribosomal protein L22,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000082516,GEMIN5,25929,gem nuclear organelle associated protein 5,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000082898,XPO1,7514,exportin 1,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000083223,TUT7,79670,terminal uridylyl transferase 7,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000083290,ULK2,9706,unc-51 like autophagy activating kinase 2,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000083312,TNPO1,3842,transportin 1,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000083444,PLOD1,5351,"procollagen-lysine,2-oxoglutarate 5-dioxygenase 1",,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000083520,DIS3,22894,"DIS3 homolog, exosome endoribonuclease and 3'-5' exoribonuclease",,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000083544,TDRD3,81550,tudor domain containing 3,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000083635,NUFIP1,26747,nuclear FMR1 interacting protein 1,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000083642,PDS5B,23047,PDS5 cohesin associated factor B,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000083750,RRAGB,10325,Ras related GTP binding B,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000083845,RPS5,6193,ribosomal protein S5,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000083896,YTHDC1,91746,YTH domain containing 1,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000084072,PPIE,10450,peptidylprolyl isomerase E,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000084073,ZMPSTE24,10269,zinc metallopeptidase STE24,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000084092,NOA1,84273,nitric oxide associated 1,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000084463,WBP11,51729,WW domain binding protein 11,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000084623,EIF3I,8668,Eukaryotic Translation Initiation Factor 3 Subunit I,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000084652,TXLNA,200081,taxilin alpha,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000084674,APOB,338,apolipoprotein B,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000084733,RAB10,10890,"RAB10, member RAS oncogene family",,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000084754,HADHA,3030,hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit alpha,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000085224,ATRX,546,ATRX chromatin remodeler,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000085274,MYNN,55892,myoneurin,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000085719,CPNE3,8895,copine 3,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000085733,CTTN,2017,cortactin,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000085760,MTIF2,4528,mitochondrial translational initiation factor 2,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000085832,EPS15,2060,epidermal growth factor receptor pathway substrate 15,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000085872,CHERP,10523,calcium homeostasis endoplasmic reticulum protein,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000085999,RAD54L,8438,RAD54 like,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000086061,DNAJA1,3301,DnaJ heat shock protein family (Hsp40) member A1,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000086102,NFX1,4799,"nuclear transcription factor, X-box binding 1",,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000086189,DIMT1,27292,DIMT1 rRNA methyltransferase and ribosome maturation factor,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000086200,IPO11,51194,importin 11,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000086504,MRPL28,10573,mitochondrial ribosomal protein L28,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000086589,RBM22,55696,RNA binding motif protein 22,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000086712,TXLNG,55787,taxilin gamma,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000086758,HUWE1,10075,"HECT, UBA and WWE domain containing E3 ubiquitin protein ligase 1",,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000086827,ZW10,9183,zw10 kinetochore protein,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
ENSG00000087077,TRIP6,7205,thyroid hormone receptor interactor 6,,Homo_sapiens,human,main6,86000000000.0,3200,411,RBPWorld,RBP,True
